tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9_resp
0.25792238667437595,0.4253041690888134,-1.4014733153824621,1.1376516314190748,0.9807120590655182,0.19545807019274383,0.6342483463940826,0.7731293779804076,1.1473626754066792
1.183562907732662,0.5834486403151973,-0.6560844092128353,-0.6848343808550998,-0.002150345477629785,0.9999976880044907,-0.001075173360264067,0.9999994220009556,0.8412926941603843
1.1868041226107493,0.588458052650473,-0.7727885066130871,-0.6848343808550998,-0.002150345477629785,0.9999976880044907,-0.001075173360264067,0.9999994220009556,2.3755142554511774
1.1900385749556779,0.5760128460356306,-0.7107011979948213,-0.6848343808550998,-0.002150345477629785,0.9999976880044907,-0.001075173360264067,0.9999994220009556,1.535791539484561
1.1932774208195476,0.5520068105567606,-0.7105974746719135,-0.6848343808550998,-0.002150345477629785,0.9999976880044907,-0.001075173360264067,0.9999994220009556,2.114290257184724
1.1965040400060067,0.6034000605864611,-0.6637456091375331,-0.6848343808550998,0.01505186153129633,0.9998867143153982,0.007526143919758212,0.9999716781777868,2.046519737988689
1.201034665379532,0.6150441581716984,-0.66438139885562,-0.6848343808550998,0.01505186153129633,0.9998867143153982,0.007526143919758212,0.9999716781777868,1.5267261759367992
1.2042729823408609,0.6176442202355926,-0.7501814284943922,-0.6848343808550998,0.01505186153129633,0.9998867143153982,0.007526143919758212,0.9999716781777868,1.777792167000308
1.2075018554322696,0.5843115540462963,-0.7324316436373824,-0.6848343808550998,0.01505186153129633,0.9998867143153982,0.007526143919758212,0.9999716781777868,1.824675694310136
1.2107371389097625,0.5886350811895711,-0.6847390294445024,-0.6848343808550998,0.01505186153129633,0.9998867143153982,0.007526143919758212,0.9999716781777868,1.4699260346004153
1.213968585320703,0.5823163810908408,-0.6647513021374845,-0.6848343808550998,0.03224961426937046,0.9994798459095995,0.01612690438987705,0.9998699530212916,1.5767940602678898
1.2172084990821732,0.5953373702735504,-0.6799602834490696,-0.6848343808550998,0.03224961426937046,0.9994798459095995,0.01612690438987705,0.9998699530212916,1.7502725075837042
1.2204415963018695,0.5958572417227093,-0.660022763263484,-0.6848343808550998,0.03224961426937046,0.9994798459095995,0.01612690438987705,0.9998699530212916,2.091617090449014
1.2269151331850991,0.6014419948781113,-0.6179505264566861,-0.6848343808550998,0.03224961426937046,0.9994798459095995,0.01612690438987705,0.9998699530212916,0.6990272353234734
1.2301493776786931,0.616082847955551,-0.620598037541271,-0.6848343808550998,0.03224961426937046,0.9994798459095995,0.01612690438987705,0.9998699530212916,0.8798103731596998
1.2340294917148003,0.6012491186012623,-0.7918023660749441,-0.6848343808550998,0.049437823435816416,0.9987772031909464,0.024726471736315266,0.9996942540574459,1.7025905447062966
1.2372702758878273,0.6006925345763832,-0.8258537018658219,-0.6848343808550998,0.049437823435816416,0.9987772031909464,0.024726471736315266,0.9996942540574459,1.9092615869156273
1.2405046758607658,0.5885790409181827,-0.7512821830481516,-0.6848343808550998,0.049437823435816416,0.9987772031909464,0.024726471736315266,0.9996942540574459,1.7666514160868076
1.243738557569223,0.6127397693321552,-0.6697534326490199,-0.6848343808550998,0.049437823435816416,0.9987772031909464,0.024726471736315266,0.9996942540574459,1.639045760891975
1.2469690653759125,0.6007706149592951,-0.6627136018520413,-0.6848343808550998,0.049437823435816416,0.9987772031909464,0.024726471736315266,0.9996942540574459,1.8852518605567654
1.250207467714495,0.5729387500398117,-0.7256112755673133,-0.6848343808550998,0.049437823435816416,0.9987772031909464,0.024726471736315266,0.9996942540574459,1.4341053053440096
1.2534429003976033,0.6043786232226948,-0.663627977488804,-0.6848343808550998,0.06661140255412724,0.9977789940912627,0.03332420973359547,0.9994445942850616,1.462176772329873
1.2566757976763188,0.588069333731812,-0.7384495967497812,-0.6848343808550998,0.06661140255412724,0.9977789940912627,0.03332420973359547,0.9994445942850616,2.2417232826075923
1.2599094677146518,0.5831862288439955,-0.7260934970758447,-0.6848343808550998,0.06661140255412724,0.9977789940912627,0.03332420973359547,0.9994445942850616,2.1286767500486135
1.2631293464623852,0.600998494596387,-0.7387038869615165,-0.6848343808550998,0.06661140255412724,0.9977789940912627,0.03332420973359547,0.9994445942850616,1.8460878293796308
1.2663635617695062,0.589587899282037,-0.7798168922027453,-0.00020414363593422488,0.06661140255412724,0.9977789940912627,0.03332420973359547,0.9994445942850616,2.0016176167204853
1.2695968335625014,0.588622847213577,-0.6370163824263884,-0.00020414363593422488,0.06661140255412724,0.9977789940912627,0.03332420973359547,0.9994445942850616,1.4872740613530164
1.2728367197741233,0.5901031725648701,-0.7139122589191462,-0.00020414363593422488,0.08376526947718375,0.9964855140088162,0.04191948229155341,0.9991209921748258,1.3920594210825343
1.2760813606531987,0.60605528742813,-0.6854947874341262,-0.00020414363593422488,0.08376526947718375,0.9964855140088162,0.04191948229155341,0.9991209921748258,1.9850976529997462
1.2793143304889414,0.6065660659656256,-0.6342701695627703,-0.00020414363593422488,0.08376526947718375,0.9964855140088162,0.04191948229155341,0.9991209921748258,2.0511558540501866
1.2825553459715897,0.560564911900111,-0.7229564895850226,-0.00020414363593422488,0.08376526947718375,0.9964855140088162,0.04191948229155341,0.9991209921748258,1.6397927545309405
1.2857852716854357,0.5806190766663383,-0.7500928119400128,-0.00020414363593422488,0.08376526947718375,0.9964855140088162,0.04191948229155341,0.9991209921748258,1.7237049130144695
1.2890200622661296,0.5603063792419867,-0.7278507887047979,-0.00020414363593422488,0.08376526947718375,0.9964855140088162,0.04191948229155341,0.9991209921748258,0.9362312913905491
1.296134042135435,0.6122678987600597,-0.635109800474339,-0.00020414363593422488,0.135057872116761,0.9908377118273671,0.06768414944664988,0.9977067985704435,1.9799335166757905
1.299380835994271,0.6211354225786097,-0.5871010523026636,-0.00020414363593422488,0.135057872116761,0.9908377118273671,0.06768414944664988,0.9977067985704435,1.2836560032757778
1.3026228181765602,0.6148466421230324,-0.720512119723251,-0.00020414363593422488,0.135057872116761,0.9908377118273671,0.06768414944664988,0.9977067985704435,1.8512285614492514
1.3058733582692785,0.5899316856169483,-0.7117881134143307,-0.00020414363593422488,0.15208220797626307,0.9883678475229072,0.07626320369972939,0.997087721196813,1.7365950635652645
1.3091201289425987,0.613584989357411,-0.7257922497633029,-0.00020414363593422488,0.15208220797626307,0.9883678475229072,0.07626320369972939,0.997087721196813,1.608719575124432
1.312367326229417,0.6101835871531754,-0.6739351528862975,-0.00020414363593422488,0.15208220797626307,0.9883678475229072,0.07626320369972939,0.997087721196813,1.2952920447015572
1.3156166797692452,0.6130508363203474,-0.75754850785235,-0.00020414363593422488,0.15208220797626307,0.9883678475229072,0.07626320369972939,0.997087721196813,1.0193416343714363
1.3188600800868164,0.6025103959594892,-0.7663672380221027,-0.00020414363593422488,0.15208220797626307,0.9883678475229072,0.07626320369972939,0.997087721196813,1.6646641488637721
1.322092524566038,0.616941224496394,-0.7024735103833472,-0.00020414363593422488,0.15208220797626307,0.9883678475229072,0.07626320369972939,0.997087721196813,1.064416501688484
1.325968897605462,0.6428197576910314,-0.6583785949823868,-0.00020414363593422488,0.16906153841545007,0.9856054972597308,0.08483661573951769,0.9963948758548818,1.3664766172787894
1.3292023936160384,0.6053564476072038,-0.8411817564698101,-0.00020414363593422488,0.16906153841545007,0.9856054972597308,0.08483661573951769,0.9963948758548818,1.4822314533880085
1.3324530452720058,0.612008175572716,-0.907725865968961,-0.00020414363593422488,0.16906153841545007,0.9856054972597308,0.08483661573951769,0.9963948758548818,2.3092132262755265
